Id_cliente;Edad;Genero;Venta_total;N_Compras;FechaCompra;MontoCompra;MetodoPago;Tiempo;Navegador;Boletin;Vale
505953;30;1;804.5;18;18/04/2021;50.614;2;680;0;0;0
505954;28;1;315;7;6/05/2021;48.872;1;578;4;1;0
505955;54;0;76.1;2;31/08/2021;28.081;2;680;0;0;0
505956;29;1;266.6;4;23/12/2021;55.258;2;748;0;0;0
505957;45;0;110.8;5;2/11/2021;21.161;0;771;0;1;0
505958;28;0;195;2;11/03/2021;114.577;1;600;0;1;0
505959;31;1;228.2;10;7/01/2021;19.148;2;514;0;1;0
505960;33;1;245;5;19/01/2021;47.969;1;749;2;0;0
505961;51;1;165.6;3;6/08/2021;61.825;0;180;2;0;0
505962;18;1;173.9;6;27/02/2021;36.778;1;742;1;0;0
505963;20;1;143.8;8;26/03/2021;20.888;1;610;0;1;0
505964;18;0;52.3;3;6/11/2021;22.999;1;880;2;0;0
505965;23;0;124.9;7;15/11/2021;22.095;2;969;0;0;0
505966;26;0;277.8;4;3/11/2021;35.619;0;953;1;1;0
505967;18;0;60.8;2;3/04/2021;48.437;1;698;1;1;0
505968;27;0;161.8;3;15/08/2021;43.511;0;576;0;0;0
505969;18;1;38.3;1;11/08/2021;34.091;1;633;0;0;0
505970;24;0;218.2;18;9/03/2021;18.109;0;772;3;1;0
505971;50;1;284.3;3;22/07/2021;77.511;1;484;0;1;0
505972;41;1;110.6;2;11/07/2021;32.995;2;1011;1;1;0
505973;38;1;369.8;13;25/05/2021;28.612;0;660;3;1;0
505974;24;0;293;6;2/10/2021;38.828;1;870;0;1;0
505975;18;1;106.1;7;5/09/2021;15.766;2;459;0;0;0
505976;22;1;179.3;5;14/07/2021;32.393;2;613;0;0;0
505977;35;0;81.9;4;22/09/2021;35.261;1;397;2;1;1
505978;46;0;166.8;5;6/10/2021;33.376;1;964;0;1;0
505979;47;0;688.2;11;26/07/2021;62.433;1;751;0;0;0
505980;44;1;53.5;3;8/04/2021;19.941;1;883;0;0;0
505981;27;1;148.6;3;4/10/2021;34.396;1;721;4;0;0
505982;36;0;152.4;6;19/09/2021;25.728;1;804;3;1;0
505983;32;1;218;7;25/12/2021;32.396;0;699;1;0;0
505984;34;0;89.9;2;24/02/2021;49.363;2;683;3;1;0
505985;60;0;342.2;11;3/06/2021;34.703;1;743;1;0;0
505986;18;1;384.6;14;4/12/2021;28.504;1;793;3;0;0
505987;33;1;22.6;2;7/07/2021;12.16;1;858;0;0;0
505988;51;1;120.2;2;11/12/2021;58.26;1;1286;0;0;1
505989;18;0;35.7;2;5/01/2021;15.536;2;1023;3;1;0
505990;28;0;40.7;1;13/01/2021;28.318;0;460;0;0;0
505991;30;0;42.6;2;18/10/2021;23.806;1;754;0;1;0
505992;33;0;12.9;1;11/05/2021;12.255;1;667;2;1;0
505993;18;0;375.8;10;9/07/2021;36.104;2;990;1;0;0
505994;43;1;159.2;5;6/06/2021;34.388;0;723;0;0;1
505995;44;1;175.6;3;29/05/2021;49.916;2;864;0;0;1
505996;42;0;398.5;12;9/12/2021;53.171;0;359;0;0;1
505997;26;0;407.6;9;4/02/2021;46.162;2;508;0;0;0
505998;37;0;117.4;2;9/10/2021;43.97;0;1157;0;0;0
505999;25;0;490.8;9;21/11/2021;43.694;0;789;0;1;0
506000;32;1;141.5;2;28/08/2021;52.709;2;560;2;1;0
506001;62;0;116.3;3;25/05/2021;42.366;2;824;0;1;0
506002;37;1;116.6;5;28/02/2021;45.075;1;590;0;1;1
506003;22;0;401.6;12;7/09/2021;31.456;1;709;1;1;0
506004;38;0;706.7;16;21/06/2021;39.305;1;519;0;1;0
506005;20;1;71.2;2;24/02/2021;42.013;2;638;0;0;0
506006;22;0;181.2;4;12/05/2021;41.466;2;705;0;1;0
506007;24;0;320.2;9;17/12/2021;38.289;2;962;1;1;1
506008;31;1;95.2;1;7/04/2021;90.44;2;864;0;1;0
506009;47;0;92.9;1;7/03/2021;71.808;1;895;0;0;0
506010;43;0;124.3;7;6/09/2021;28.93;1;755;1;1;1
506011;42;0;407.7;10;14/03/2021;34.169;2;888;2;0;0
506012;23;0;176.7;3;2/12/2021;73.701;1;603;1;0;0
506013;30;1;23.8;1;10/11/2021;22.61;2;588;3;0;0
506014;39;0;41.9;2;25/12/2021;20.466;1;833;1;0;0
506015;28;1;376.1;3;30/11/2021;132.533;1;730;0;0;1
506016;33;1;110.6;3;30/03/2021;28.118;1;778;0;0;0
506017;41;0;17.4;1;19/03/2021;14.102;1;750;0;0;0
506018;32;0;104.4;5;6/05/2021;28.419;1;1006;0;1;1
506019;39;0;58.5;2;21/06/2021;28.856;2;1015;0;1;0
506020;55;0;180.8;3;18/11/2021;51.878;1;667;0;1;0
506021;34;0;217.8;5;25/09/2021;43.045;1;443;1;1;1
506022;50;1;70.2;3;24/08/2021;21.844;1;632;1;1;1
506023;43;0;9.8;1;17/11/2021;9.31;1;619;0;0;0
506024;18;0;215.7;4;24/08/2021;49.467;1;930;0;0;1
506025;23;1;43.7;1;19/05/2021;35.945;1;946;0;0;0
506026;26;1;65.8;1;31/05/2021;60.186;1;594;0;0;0
506027;26;0;99.6;4;8/07/2021;26.262;0;644;0;1;0
506028;35;0;46.7;1;2/02/2021;30.939;0;514;0;0;0
506029;43;1;76.1;3;28/09/2021;27.398;2;804;0;1;0
506030;51;0;153.2;7;27/08/2021;27.299;1;702;4;0;0
506031;40;1;43.9;1;24/09/2021;41.496;2;922;0;0;0
506032;31;1;121;4;14/07/2021;28.987;0;849;1;0;0
506033;18;0;72;5;13/10/2021;15.542;2;890;0;0;0
506034;37;0;322.3;6;13/12/2021;72.287;1;502;0;1;1
506035;36;0;262.4;7;28/07/2021;38.542;1;667;0;1;0
506036;38;0;361.7;6;12/06/2021;45.534;1;891;3;0;0
506037;61;0;184.6;4;8/02/2021;64.846;1;683;0;1;0
506038;51;1;34.3;1;12/10/2021;32.585;1;487;0;0;0
506039;45;1;78;3;26/11/2021;38.156;2;855;4;0;1
506040;24;1;22;1;13/09/2021;20.9;1;676;0;0;0
506041;30;1;643.9;19;12/11/2021;51.353;0;971;0;0;0
506042;35;1;265.6;15;11/11/2021;17.702;1;757;1;1;0
506043;27;0;46.3;1;19/10/2021;43.881;1;730;0;1;1
506044;42;0;221.2;5;3/07/2021;42.83;1;965;3;0;0
506045;40;1;55.8;3;6/02/2021;19.293;1;546;0;1;0
506046;23;1;933;14;2/01/2021;59.612;1;998;2;1;0
506047;50;0;17.3;2;16/03/2021;14.744;0;665;0;0;0
506048;37;1;90.5;7;7/06/2021;22.439;1;769;2;0;1
506049;18;0;115.8;4;29/09/2021;32.085;0;771;2;0;0
506050;35;0;93.9;2;16/06/2021;47.273;1;663;2;0;0
506051;39;1;71;3;9/01/2021;18.533;1;603;2;0;0
506052;48;0;195.1;4;18/03/2021;50.922;2;693;1;0;0
506053;32;1;123.3;3;24/12/2021;50.566;0;597;0;0;0
506054;46;1;360.1;9;27/12/2021;30.176;1;1133;0;1;0
506055;38;1;126.6;4;18/05/2021;37.12;1;693;0;0;0
506056;20;0;501.9;13;21/10/2021;56.234;1;989;0;1;0
506057;19;1;286.9;4;20/09/2021;66.078;0;965;0;0;0
506058;49;0;58.5;2;6/12/2021;29.15;1;825;1;0;0
506059;50;1;250;8;20/11/2021;25.275;1;736;1;0;0
506060;40;0;125.1;5;18/08/2021;32.574;2;745;4;0;0
506061;54;1;26.7;1;25/05/2021;25.365;1;883;0;1;1
506062;49;1;104.6;2;17/08/2021;62.036;1;758;2;0;0
506063;44;0;47.3;1;27/04/2021;44.483;1;478;1;0;0
506064;25;0;322.1;11;8/05/2021;34.935;1;383;4;1;0
506065;57;0;527.6;9;11/08/2021;58.432;1;1012;2;0;0
506066;42;1;462.7;7;28/07/2021;49.567;2;306;0;1;0
506067;31;1;220.5;4;1/08/2021;54.262;2;815;0;1;0
506068;28;1;361.1;9;21/05/2021;43.582;0;678;3;0;0
506069;39;1;672.5;7;30/05/2021;67.496;2;789;1;1;0
506070;18;0;34;2;4/01/2021;17.586;1;535;2;1;0
506071;44;1;275.9;6;8/08/2021;43.389;1;803;2;1;0
506072;25;0;804.8;9;30/07/2021;72.401;0;797;1;0;0
506073;40;1;284.2;10;8/12/2021;29.736;1;1237;2;1;0
506074;30;0;178.1;7;4/07/2021;26.247;1;743;3;1;0
506075;33;1;111.3;4;20/06/2021;28.755;2;963;3;0;0
506076;27;0;227.2;6;25/01/2021;35.032;1;510;0;0;0
506077;34;0;104.1;1;13/03/2021;56.924;1;964;0;1;0
506078;59;0;145;3;4/05/2021;36.145;1;821;0;1;0
506079;53;1;154.7;2;18/05/2021;60.01;2;829;0;0;0
506080;40;0;52.5;1;13/05/2021;49.875;2;791;2;1;1
506081;36;0;329.1;7;24/05/2021;52.288;1;1047;2;0;0
506082;46;0;212.8;5;8/10/2021;36.849;1;826;0;0;0
506083;50;0;222.9;11;17/02/2021;32.315;1;639;0;1;0
506084;26;1;47.3;3;2/05/2021;19.247;1;669;0;0;0
506085;35;1;15.5;1;1/03/2021;11.485;2;887;2;0;0
506086;18;1;332.9;9;23/04/2021;28.423;1;841;1;1;0
506087;49;1;136.5;11;7/09/2021;11.565;0;505;0;0;0
506088;61;0;563;13;18/01/2021;40.012;1;873;0;0;1
506089;37;0;416.4;5;4/05/2021;48.071;1;565;1;0;0
506090;18;1;157.8;5;9/01/2021;33.605;1;859;0;0;0
506091;43;1;82.2;5;15/12/2021;9.614;1;595;2;0;0
506092;25;0;379.1;12;23/09/2021;28.047;2;669;3;0;0
506093;28;1;177.2;4;30/03/2021;51.143;2;682;0;1;1
506094;44;0;830.4;9;14/03/2021;72.282;1;1053;0;1;1
506095;39;0;108.5;3;6/02/2021;43.873;1;852;0;1;0
506096;30;0;41.3;1;22/06/2021;39.235;2;1007;0;0;1
506097;28;1;162.2;4;3/10/2021;42.808;1;1301;0;0;0
506098;38;1;354.2;3;2/08/2021;79.462;0;788;0;1;0
506099;31;1;255.4;8;18/11/2021;35.078;2;1050;0;1;0
506100;23;1;81.7;5;6/05/2021;17.391;1;614;2;1;0
506101;32;1;28.9;1;12/04/2021;27.455;0;1006;0;0;0
506102;40;0;75.8;5;24/06/2021;24.27;1;595;2;1;0
506103;34;1;58.9;2;15/03/2021;23.934;1;777;0;1;1
506104;19;0;28.5;1;23/12/2021;27.06;1;877;0;0;1
506105;48;0;668.4;6;9/03/2021;123.508;1;905;0;1;0
506106;18;0;127.7;5;24/06/2021;20.774;2;551;0;0;0
506107;31;0;130.4;5;10/07/2021;27.591;0;624;0;0;0
506108;29;1;651.5;5;21/01/2021;119.066;0;850;2;0;0
506109;38;0;243;7;20/06/2021;43.337;2;654;3;1;0
506110;43;0;239.4;7;15/06/2021;40.274;0;528;0;1;0
506111;50;1;203.1;4;5/04/2021;53.267;2;767;0;0;1
506112;27;1;39.8;1;16/02/2021;37.512;1;759;0;1;0
506113;43;0;36.8;2;17/01/2021;27.36;1;772;2;0;0
506114;38;0;170.5;3;4/01/2021;39.781;1;875;0;1;0
506115;18;0;88;3;25/06/2021;41.851;1;864;0;1;0
506116;59;1;159.1;8;2/02/2021;16.06;1;582;3;1;0
506117;19;1;309.7;12;17/12/2021;30.19;2;646;3;1;1
506118;41;0;21.6;1;31/03/2021;16.333;1;927;1;0;0
506119;41;1;92.9;4;27/08/2021;22.928;2;682;0;0;0
506120;39;1;211.6;5;3/09/2021;43.47;1;709;0;1;0
506121;30;1;191.2;6;30/06/2021;28.316;0;509;0;1;0
506122;46;0;131;4;19/11/2021;32.419;2;755;1;0;0
506123;18;1;139.1;14;10/02/2021;9.397;1;802;2;1;0
506124;35;1;91.5;5;27/03/2021;18.712;0;424;0;0;0
506125;29;0;77.6;3;3/04/2021;22.558;0;527;3;0;1
506126;28;0;80.8;6;19/02/2021;15.872;2;524;0;0;0
506127;41;0;164.5;3;18/04/2021;43.33;0;882;2;1;1
506128;49;0;282.7;7;25/04/2021;36.756;1;436;0;1;0
506129;32;1;694.3;10;7/10/2021;56.261;2;766;0;1;1
506130;45;1;169.8;3;21/04/2021;76.599;1;909;0;1;1
506131;37;0;109.2;1;16/11/2021;66.21;2;794;1;0;0
506132;25;1;191.8;4;10/10/2021;41.038;0;701;0;0;0
506133;33;0;717;11;26/11/2021;45.649;1;842;0;0;1
506134;32;1;40.3;1;8/02/2021;38.285;0;927;2;0;0
506135;28;0;24;1;26/12/2021;22.621;1;741;1;1;0
506136;41;1;195.6;5;13/08/2021;40.33;2;357;1;1;0
506137;39;1;139;4;25/12/2021;28.317;2;967;1;1;0
506138;18;1;402.4;15;10/05/2021;19.503;0;832;1;0;0
506139;18;1;27.6;2;14/12/2021;17.003;1;754;1;1;1
506140;41;0;31;2;3/08/2021;11.76;1;424;0;1;0
506141;26;1;108.2;3;27/01/2021;34.963;1;726;0;0;1
506142;40;1;32.8;1;30/05/2021;25.751;1;622;0;1;0
506143;45;0;26.4;1;20/02/2021;25.08;2;561;0;1;0
506144;21;1;98.3;6;10/12/2021;19.754;2;755;0;0;0
506145;19;0;243.2;13;22/04/2021;25.803;0;684;0;1;0
506146;56;0;23;1;23/03/2021;21.85;2;695;0;0;0
506147;40;1;367.2;8;21/07/2021;35.748;1;873;2;0;0
506148;31;0;205.9;3;5/06/2021;49.731;1;806;1;0;0
506149;25;0;218.6;9;5/02/2021;28.65;1;671;1;0;0
506150;30;0;62;1;26/10/2021;55.401;1;608;3;1;0
506151;22;1;156.8;6;5/11/2021;23.439;1;698;0;0;0
506152;47;1;29.4;3;29/09/2021;15.121;0;735;0;1;0
506153;27;0;279.1;4;14/08/2021;64.6;1;885;0;1;0
506154;49;1;54.5;6;27/05/2021;14.362;0;592;0;1;0
506155;31;1;79.5;3;17/07/2021;27.197;2;1043;0;0;0
506156;23;1;50.1;1;10/07/2021;47.595;1;845;2;0;0
506157;31;1;212.7;3;2/03/2021;61.122;1;287;0;0;0
506158;18;1;184.8;5;30/01/2021;30.905;1;795;0;0;0
506159;35;0;305.4;8;3/04/2021;27.039;1;967;0;0;0
506160;34;0;95.5;1;15/06/2021;90.04;2;850;0;1;0
506161;46;1;422.7;7;28/02/2021;55.608;1;686;1;1;0
506162;18;0;133.7;3;8/02/2021;55.037;1;749;1;0;0
506163;50;0;338.3;9;7/11/2021;43.734;1;772;2;0;0
506164;46;0;338.8;8;17/05/2021;48.254;1;899;1;1;0
506165;51;0;391.9;10;2/08/2021;40.474;2;525;0;1;0
506166;35;1;328.8;6;11/07/2021;32.981;1;671;0;1;0
506167;48;0;16.5;1;26/09/2021;15.675;1;1055;1;0;0
506168;18;1;294.7;11;28/09/2021;20.707;0;786;0;1;1
506169;45;1;454.1;8;19/04/2021;48.882;1;1055;0;0;0
506170;27;0;441.7;6;6/11/2021;60.088;1;1317;0;1;0
506171;18;0;192.8;5;16/05/2021;36.767;0;671;1;0;0
506172;23;0;152.2;7;1/11/2021;24.693;2;564;0;1;1
506173;36;0;160;4;28/05/2021;38.303;1;662;4;0;0
506174;26;0;136.3;4;10/02/2021;41.474;2;978;0;1;0
506175;41;1;215.4;16;5/10/2021;17.437;0;1003;0;1;1
506176;18;0;521.7;8;12/01/2021;65.32;1;1189;0;1;0
506177;18;0;151;3;9/10/2021;48.986;1;773;0;0;0
506178;52;0;42.6;3;16/01/2021;26.523;1;868;0;1;1
506179;47;0;192.1;7;17/03/2021;35.385;1;632;1;0;0
506180;23;0;70.1;2;9/08/2021;30.118;1;329;0;1;0
506181;36;1;75.3;1;10/12/2021;62.477;1;773;0;0;0
506182;48;0;148.5;8;30/05/2021;27.902;1;572;0;0;0
506183;41;1;64;3;14/02/2021;20.405;1;896;0;1;0
506184;38;1;79.6;1;27/03/2021;36.128;2;381;3;0;1
506185;49;1;119.7;4;24/11/2021;22.506;0;647;0;1;0
506186;27;1;118.4;3;23/09/2021;52.892;1;788;2;0;0
506187;36;0;110;3;6/02/2021;39.803;2;847;0;1;1
506188;36;1;129.3;6;21/05/2021;20.466;1;771;0;0;0
506189;33;0;25.4;1;7/04/2021;24.13;1;1076;2;1;0
506190;31;1;217.9;6;6/03/2021;28.288;0;1063;0;0;0
506191;37;0;276.3;7;5/11/2021;29.635;0;617;2;0;0
506192;36;1;17.2;1;14/08/2021;16.34;1;1070;0;0;0
506193;23;1;241.3;10;7/03/2021;20.581;1;1097;0;1;0
506194;46;1;98.4;3;26/08/2021;39.182;1;698;3;0;0
506195;24;0;480.1;8;31/05/2021;61.765;1;788;0;0;0
506196;33;1;82.2;2;23/01/2021;27.504;0;701;4;0;0
506197;32;1;222.8;8;14/06/2021;35.096;1;604;3;1;0
506198;40;0;1098.4;9;9/03/2021;99.169;1;682;0;0;0
506199;18;0;106.5;4;31/03/2021;36.736;0;1017;0;0;0
506200;47;0;15.3;1;17/11/2021;14.535;2;819;2;0;0
506201;28;0;302.6;8;17/09/2021;44.673;1;680;0;0;0
506202;51;1;64.6;2;18/02/2021;40.155;1;593;1;0;0
506203;30;0;29.7;1;7/11/2021;28.215;1;644;0;1;0
506204;35;1;22.1;1;29/07/2021;20.825;2;751;0;0;0
506205;59;1;68.8;2;16/11/2021;61.924;1;944;0;1;1
506206;33;1;11;1;30/09/2021;10.419;2;605;1;0;0
506207;51;1;375.8;15;4/05/2021;34.422;1;922;1;1;1
506208;36;1;148.8;5;15/07/2021;30.125;1;795;1;0;0
506209;41;0;70.5;2;13/07/2021;25.235;1;806;0;0;0
506210;37;0;391.9;10;20/09/2021;37.972;1;965;0;1;1
506211;46;1;22.1;1;1/04/2021;20.391;2;932;0;1;0
506212;28;1;111.9;3;2/05/2021;44.533;2;527;0;1;0
506213;24;0;1013.8;7;31/03/2021;129.196;1;585;0;1;0
506214;28;1;109.4;4;19/04/2021;23.581;1;719;1;0;0
506215;37;1;107.2;3;28/02/2021;41.861;1;844;0;1;0
506216;33;0;145.8;3;14/01/2021;37.348;1;1026;0;0;0
506217;45;1;146.9;4;10/12/2021;40.148;2;772;1;1;0
506218;52;1;133.9;5;28/01/2021;29.116;2;1087;0;1;0
506219;24;0;267.8;7;21/11/2021;35.043;0;583;4;0;0
506220;27;0;83.1;3;2/01/2021;38.4;1;683;0;1;0
506221;19;0;87;2;11/10/2021;55.525;2;725;0;1;1
506222;60;1;93.2;2;30/04/2021;48.497;1;573;3;0;0
506223;40;0;162.1;3;8/07/2021;63.505;1;969;1;0;0
506224;42;1;145.3;5;14/04/2021;27.918;0;241;2;1;1
506225;20;1;37.8;1;29/06/2021;35.91;2;689;0;0;0
506226;36;1;83.9;3;14/06/2021;32.597;1;987;0;0;0
506227;42;0;137.3;2;13/07/2021;58.698;2;704;1;1;1
506228;33;0;35.9;2;24/05/2021;19.948;0;973;0;1;1
506229;49;0;214.3;3;15/07/2021;60.113;1;1156;1;0;0
506230;64;0;142.5;3;29/10/2021;41.557;2;794;0;1;0
506231;25;0;92.6;1;8/06/2021;60.046;1;990;0;0;0
506232;24;0;252.7;8;12/05/2021;35.736;1;1215;0;0;0
506233;25;0;91.5;4;18/02/2021;31.604;1;812;2;0;0
506234;55;1;35.4;2;12/05/2021;26.768;0;771;0;0;0
506235;49;0;76.9;3;15/02/2021;30.008;0;872;4;0;0
506236;34;0;54.6;3;8/03/2021;14.039;1;993;0;0;0
506237;36;1;341.7;9;14/12/2021;32.505;1;773;0;0;0
506238;26;1;439.8;16;2/02/2021;31.061;2;693;0;1;1
506239;47;1;617.3;9;25/06/2021;45.087;2;1069;1;1;1
506240;31;1;90;5;1/11/2021;24.97;0;691;2;1;0
506241;33;0;104.3;2;14/12/2021;40.919;1;995;0;1;0
506242;43;1;299.8;10;23/02/2021;39.337;0;827;0;1;1
506243;34;1;48.4;2;1/03/2021;15.657;1;1089;1;1;0
506244;33;1;64.4;2;16/05/2021;35.693;1;627;0;1;0
506245;36;1;674.2;10;22/07/2021;51.594;1;607;1;1;0
506246;46;0;328.7;6;17/12/2021;61.954;2;914;1;1;1
506247;56;0;90.5;2;17/03/2021;24.093;0;577;0;0;0
506248;43;1;114.7;6;2/03/2021;18.082;1;781;1;1;0
506249;46;0;359.8;6;3/04/2021;59.956;2;1039;1;0;0
506250;34;0;320.2;7;16/11/2021;42.08;1;459;0;0;0
506251;28;0;80.6;3;11/01/2021;22.585;2;852;0;1;0
506252;44;0;537.5;15;19/05/2021;23.993;2;998;0;0;0
506253;38;0;250.7;5;13/02/2021;34.699;1;735;2;1;0
506254;19;0;52;1;27/02/2021;49.4;1;593;1;1;0
506255;32;1;112.3;4;1/12/2021;30.039;0;733;0;0;0
506256;35;0;122.1;8;1/01/2021;17.853;1;629;0;1;0
506257;30;0;35.8;2;28/04/2021;14.81;1;792;0;1;0
506258;54;0;64.6;3;1/12/2021;24.902;1;730;0;1;0
506259;42;1;356;9;10/08/2021;23.988;1;688;0;0;0
506260;52;1;52.8;3;27/01/2021;21.75;2;864;0;1;0
506261;39;1;69.2;1;19/06/2021;65.74;2;1064;0;0;0
506262;37;1;36.8;2;21/12/2021;17.6;2;819;1;1;0
506263;25;1;185;6;27/05/2021;25.522;0;1002;1;0;0
506264;36;1;572.4;8;12/07/2021;91.739;1;1064;0;0;0
506265;36;1;107.4;3;14/07/2021;28.76;1;654;1;0;1
506266;20;0;140.8;5;30/08/2021;32.967;0;829;0;1;0
506267;30;1;254.1;4;10/03/2021;74.602;2;704;0;1;1
506268;32;0;170.6;5;3/11/2021;33.145;1;443;4;1;0
506269;41;1;576.6;16;27/12/2021;41.598;1;844;0;1;0
506270;42;0;88.6;2;22/02/2021;29.434;2;591;0;0;1
506271;29;0;125.4;7;26/10/2021;27.13;1;867;0;1;1
506272;42;0;142.9;12;26/10/2021;17.282;2;480;1;0;0
506273;34;1;185.1;7;28/09/2021;31.744;1;811;0;1;0
506274;18;1;150.2;5;16/05/2021;44.778;2;437;3;1;1
506275;30;0;280.6;5;21/06/2021;83.632;2;901;0;0;0
506276;49;0;180.6;6;3/11/2021;28.244;2;709;0;0;0
506277;18;0;59.5;1;25/02/2021;56.525;2;692;0;1;0
506278;37;1;1046.9;19;30/10/2021;61.892;1;963;1;1;1
506279;55;0;136.9;6;3/12/2021;25.835;2;722;0;1;0
506280;27;0;968;20;6/09/2021;34.394;1;740;3;1;0
506281;36;1;201.6;8;5/05/2021;34.579;0;684;3;1;0
506282;20;1;119.1;6;24/07/2021;17.816;1;871;0;0;0
506283;56;1;190;6;19/01/2021;32.182;0;968;0;0;0
506284;35;1;100.9;5;7/12/2021;23.953;1;930;0;1;0
506285;37;1;34.2;1;5/05/2021;32.169;1;676;1;0;0
506286;52;0;490.7;13;21/01/2021;34.16;1;978;1;1;0
506287;44;0;233.5;10;17/10/2021;34.184;0;615;0;0;0
506288;25;1;80.9;3;29/08/2021;25.861;1;586;3;1;0
506289;28;0;109;5;16/08/2021;21.706;1;757;0;1;0
506290;42;1;132.5;7;20/01/2021;15.46;1;928;2;1;0
506291;29;0;116;2;2/10/2021;52.1;1;529;2;0;0
506292;18;0;50.6;1;21/08/2021;33.542;1;940;0;0;0
506293;35;0;292.3;4;17/10/2021;55.392;1;770;0;0;0
506294;18;1;351.1;12;29/10/2021;30.948;1;702;0;1;0
506295;55;1;257.9;5;19/03/2021;40.442;0;918;3;0;1
506296;38;0;194.9;6;18/03/2021;30.889;0;636;0;1;0
506297;25;0;303;8;4/12/2021;29.008;1;1151;2;1;0
506298;28;0;152.8;4;13/07/2021;38.856;2;748;0;0;0
506299;18;0;100.3;3;9/06/2021;33.792;1;807;0;0;1
506300;23;0;134.4;4;15/04/2021;52.23;1;998;3;0;0
506301;48;1;141.5;2;22/08/2021;67.16;0;812;0;0;0
506302;63;0;153.1;2;3/10/2021;65.941;1;974;1;0;0
506303;45;0;251.6;3;1/01/2021;72.105;1;428;0;0;0
506304;35;0;22.2;1;21/07/2021;20.876;1;700;0;0;0
506305;31;0;62.9;1;29/12/2021;59.755;1;851;0;0;0
506306;25;0;179;6;13/04/2021;36.396;2;975;0;0;0
506307;61;1;39.9;1;13/04/2021;37.905;2;899;1;0;0
506308;34;1;29.6;2;17/11/2021;25.314;1;902;0;1;0
506309;61;1;303.9;12;23/01/2021;30.419;1;971;0;0;0
506310;53;0;27.2;2;26/05/2021;13.362;2;866;0;0;0
506311;18;1;271.3;7;17/06/2021;43.556;2;374;1;1;0
506312;28;1;429.1;9;19/10/2021;31.284;0;1000;2;0;0
506313;28;1;270.5;10;17/02/2021;33.671;2;609;1;1;1
506314;35;1;65.8;1;8/06/2021;62.51;1;766;4;0;0
506315;35;0;137.5;6;25/02/2021;35.153;1;813;0;0;0
506316;72;1;111;6;15/10/2021;23.784;1;789;0;1;0
506317;23;1;171.2;4;19/08/2021;34.72;1;581;0;0;0
506318;39;1;273.3;4;1/07/2021;86.851;1;431;0;1;1
506319;43;1;343;10;24/05/2021;39.976;1;580;1;1;1
506320;36;1;180.6;4;25/02/2021;58.162;1;889;2;0;1
506321;37;0;30;1;3/12/2021;25.298;0;520;0;0;0
506322;23;1;188.3;6;25/08/2021;42.411;1;562;3;1;0
506323;37;1;231.6;7;27/04/2021;38.399;0;855;0;0;0
506324;42;1;79.4;2;1/06/2021;35.724;1;575;1;0;0
506325;40;1;189.9;7;23/09/2021;32.34;2;682;0;1;1
506326;43;0;77.3;4;20/09/2021;31.433;1;775;1;0;0
506327;53;0;45.2;3;18/06/2021;15.428;1;831;0;0;0
506328;47;0;110.4;10;21/04/2021;16.912;1;531;3;0;0
506329;37;1;132.3;8;29/08/2021;16.844;1;745;3;1;0
506330;22;1;123.6;6;29/08/2021;16.736;2;852;0;0;0
506331;29;1;55.4;2;7/08/2021;35.961;2;551;0;1;1
506332;33;1;255.2;7;27/01/2021;28.443;1;799;1;1;0
506333;39;1;602.8;22;22/06/2021;26.352;1;631;1;0;1
506334;30;0;73.4;1;13/08/2021;60.026;1;802;0;0;0
506335;25;1;329.6;16;13/12/2021;31.556;0;890;1;0;0
506336;22;1;180;4;11/07/2021;48.555;0;708;2;0;0
506337;18;1;20.3;1;6/05/2021;17.427;1;924;1;0;0
506338;33;1;73.1;2;22/07/2021;42.197;0;922;0;0;0
506339;18;1;66.9;2;6/03/2021;59.806;1;883;3;1;1
506340;24;0;372.9;7;3/02/2021;41.78;0;853;0;0;0
506341;31;1;74.7;2;5/09/2021;32.536;2;978;0;1;1
506342;20;1;340.5;8;26/12/2021;33.996;1;779;4;1;1
506343;41;0;325.8;13;5/11/2021;40.673;2;480;0;1;0
506344;45;0;364.1;10;2/08/2021;43.758;0;637;0;1;1
506345;29;0;108.5;2;15/01/2021;69.839;0;722;1;1;1
506346;31;0;23;1;27/12/2021;21.85;1;724;2;0;0
506347;42;1;166.6;3;14/06/2021;53.836;1;844;0;1;0
506348;27;0;170.5;4;16/04/2021;39.877;0;635;0;0;0
506349;27;0;105.6;3;22/11/2021;38.187;2;1142;0;0;0
506350;50;1;103.9;2;30/09/2021;38.903;1;762;0;1;1
506351;47;0;104.5;3;1/10/2021;58;1;779;0;0;0
506352;43;1;108.5;4;12/04/2021;26.805;1;659;0;0;1
506353;47;0;124.6;8;29/12/2021;23.676;1;539;3;1;1
506354;18;0;313.6;9;15/06/2021;34.227;0;737;1;1;0
506355;52;1;210;7;13/07/2021;30.2;2;745;2;0;1
506356;41;1;106.6;2;2/10/2021;38.65;2;704;3;0;0
506357;48;1;226.6;3;29/08/2021;81.962;1;1018;3;0;0
506358;41;1;228.5;6;4/03/2021;36.883;1;737;1;1;0
506359;37;0;45.2;2;21/04/2021;42.881;2;765;0;1;1
506360;33;1;193.5;2;12/05/2021;79.621;0;887;2;0;1
506361;40;0;300.8;6;12/12/2021;49.428;2;749;0;1;1
506362;32;0;183;3;18/09/2021;66.045;2;877;0;1;1
506363;46;0;164.6;5;14/05/2021;31.829;1;550;0;0;0
